source,target
303288,246336
303289,72237
303290,246536
303292,458554
303292,2591
303293,246598
303295,1002390
303296,246630
303297,246637
303299,493327
303299,171111
303300,246672
303308,89246
303308,253019
303308,480511
303308,484729
303308,555523
303308,107454
303308,205899
303308,135613
303308,420871
303308,407529
303308,101846
303308,1068679
303308,484641
303311,246919
303318,247270
303321,359237
303323,505462
303325,247433
303329,247596
303330,542059
303335,248547
303339,494410
303339,176969
303339,255959
303339,542829
303339,559173
303339,228017
303339,232743
303339,232774
303339,51088
303339,431675
303339,493703
303342,97822
303342,426930
303342,438209
303344,72262
303344,62125
303344,97901
303344,485939
303344,519481
303344,451993
303344,456275
303344,457775
303344,519720
303344,169290
303344,190410
303344,505683
303344,1061510
303344,230177
303344,134844
303344,27263
303344,27369
303344,474233
303344,92397
303344,1059517
303344,388092
303345,249559
303346,249560
303348,249742
303351,249804
303352,249834
303353,249847
303354,249862
303356,249960
303357,249985
303359,249993
303360,249994
303362,487086
303362,250009
303362,509047
303362,547091
303362,68012
303362,95556
303362,1079394
303363,250012
303367,250809
303369,72634
303369,74102
303369,55187
303369,55402
303369,55875
303369,59412
303369,93467
303369,97590
303369,244954
303369,250830
303369,263688
303369,424885
303369,425930
303369,465070
303369,466810
303369,493827
303369,494257
303369,495295
303369,495298
303369,524733
303369,524734
303369,519850
303369,159810
303369,266848
303369,193205
303369,195253
303369,380138
303369,501214
303369,541378
303369,557641
303369,557827
303369,557871
303369,559069
303369,208166
303369,229767
303369,136812
303369,218306
303369,6776
303369,326265
303369,116280
303369,121396
303369,13213
303369,572524
303369,575271
303369,576102
303369,563277
303369,550782
303369,348552
303369,87097
303369,474391
303369,68436
303369,485792
303369,244137
303374,251055
303375,206949
303378,251229
303383,251295
303384,251296
303387,251576
303387,1068365
303389,1050491
303395,251716
303395,1004293
303397,24541
303399,251823
303400,65653
303400,565572
303408,258723
303408,258954
303411,251891
303412,75646
303412,76695
303412,83477
303412,183046
303413,251923
303415,251953
303415,534216
303420,159903
303424,251978
303425,432858
303425,1020676
303426,466508
303426,267383
303426,198248
303426,1054448
303426,167145
303430,251997
303431,251998
303433,252008
303434,252020
303435,240858
303435,46938
303435,6227
303435,20915
303435,23560
303435,538379
303436,252024
303439,252051
303440,252119
303441,252120
303443,1001059
303444,252386
303444,146240
303446,222264
303447,252497
303448,252541
303449,252572
303451,1070868
303451,1070867
303454,252936
303455,442501
303457,252990
303458,253021
303459,253024
303460,253025
303461,253043
303464,253054
303469,155418
303469,529498
303469,12321
303469,26468
303470,452394
303470,253441
303471,253443
303472,253443
303472,574893
303474,253473
303475,253486
303478,253499
303480,253508
303481,253612
303483,162363
303483,191467
303483,240094
303483,417877
303483,34350
303483,2597
303483,477592
303485,97791
303485,185503
303485,497190
303485,233513
303485,105338
303485,6753
303487,254299
303488,254300
303490,105054
303493,246911
303496,254433
303497,254438
303497,254439
303498,62626
303499,254486
303500,254533
303502,254630
303503,254636
303504,254637
303506,254646
303507,254660
303508,254666
303509,254681
303513,241438
303514,178711
303515,443031
303517,254929
303518,254930
303519,1004286
303521,65516
303521,65562
303521,67961
303521,68730
303521,57199
303521,57861
303521,59248
303521,94933
303521,81512
303521,261463
303521,514260
303521,446983
303521,450078
303521,530410
303521,194694
303521,167411
303521,188336
303521,177118
303521,144973
303521,180192
303521,257225
303521,107485
303521,235232
303521,496589
303521,413710
303521,106474
303521,473728
303521,475437
303521,475732
303521,431174
303524,93683
303524,81256
303524,162886
303524,143888
303524,208283
303524,228692
303524,134438
303524,220209
303524,6952
303524,101753
303524,1064774
303524,324059
303524,83009
303526,255060
303528,237118
303529,255406
303532,89588
303532,466275
303533,255440
303535,91963
303537,260633
303537,18206
303538,257270
303538,219773
303541,257449
303543,257451
303544,257738
303545,258606
303546,258608
303547,258653
303548,258663
303549,90933
303549,258664
303549,1030738
303550,258665
303550,410161
303552,1001049
303553,143017
303556,258768
303557,258769
303558,425526
303558,194546
303559,258818
303560,258821
303561,258824
303562,142421
303565,258972
303566,258984
303568,94143
303568,439161
303568,259201
303568,39299
303568,136342
303568,7736
303574,259294
303575,259314
303576,72652
303576,58343
303576,81562
303576,83914
303576,440631
303576,425372
303576,464813
303576,471390
303576,493832
303576,159590
303576,185222
303576,175019
303576,148817
303576,28361
303576,134744
303576,211257
303576,4786
303576,22390
303577,259433
303579,259613
303579,477404
303580,259647
303581,259655
303597,260937
303599,261177
303600,261191
303600,499948
303600,499949
303606,261624
303607,261643
303609,261660
303612,262986
303613,262987
303615,265443
303616,265448
303617,265449
303619,265473
303620,265482
303621,265431
303622,265880
303624,266679
303638,171643
303638,179269
303638,124419
303638,125345
303638,124330
303638,171764
303638,454231
303638,535454
303638,166597
303638,160125
303638,534571
303638,435869
303638,1029456
303638,518817
303638,146829
303638,136257
303638,138098
303638,336626
303638,554995
303638,112776
303638,116276
303638,22500
303639,267193
303640,190313
303641,267262
303642,123692
303642,218649
303646,267801
303680,94808
303680,94810
303680,425312
303680,425313
303680,516037
303680,531692
303680,162405
303680,189628
303680,128221
303680,124009
303680,171805
303680,549293
303680,6747
303680,124010
303680,53212
303686,69103
303686,59863
303686,95980
303686,185504
303686,501123
303686,534045
303686,30377
303686,117564
303686,204224
303686,1040854
303686,1001474
303686,1082886
303713,73658
303713,523760
303713,1075023
303723,182586
303723,205733
303723,22736
303769,425812
303769,447523
303769,111495
303866,86953
303866,427655
303866,531550
303866,560989
303866,561002
303866,135570
303866,409539
303866,202687
303893,435669
303893,513904
303893,536353
303893,123554
303893,133256
303893,430494
303907,57549
303907,82428
303907,426031
303907,446951
303907,490230
303907,490312
303907,197155
303907,146329
303907,138932
303907,48988
303907,564379
303907,226023
303955,92783
303955,87697
303955,494222
303955,207207
303955,141059
303955,128174
303955,174791
303955,231882
303955,208749
303955,11572
303955,215879
303967,58543
303967,94251
303967,64168
303967,557450
303967,3777
303967,581042
303967,1080797
303979,247388
303979,37141
303979,116559
303979,431581
304024,163273
304024,148346
304024,108593
304024,108596
304024,4764
304024,4981
304024,550042
304131,253041
304131,253500
304131,570665
304210,217507
304235,443002
304235,501021
304235,4648
304315,452226
304315,4872
304318,456913
304318,456914
304318,265353
304318,553133
304318,563174
304384,65272
304384,66704
304384,56661
304384,425915
304384,470000
304384,453100
304384,520665
304384,547102
304384,235320
304384,412750
304384,204496
304384,567855
304481,5295
304544,81045
304544,491548
304544,160423
304544,190413
304544,555284
304544,560930
304544,560931
304544,236962
304544,118138
304544,215382
304544,1073490
304716,93951
304716,442788
304716,547297
304716,135934
304716,131023
304717,531550
304717,197153
304717,566256
304738,166158
304738,6452
304756,234418
304756,227404
304765,95464
304765,192087
304765,172350
304765,11458
304771,87510
304771,485659
304771,489699
304771,495094
304771,165112
304771,165710
304771,127229
304771,235647
304771,232948
304771,409915
304771,132278
304771,11898
304779,11150
304787,59486
304787,494976
304787,185013
304787,109017
304812,6751
304864,111146
304882,448291
304882,154157
304882,141322
304882,121649
304882,1058468
304882,214641
304882,73345
304930,7148
304945,247600
304945,218515
304963,58664
304963,89239
304963,435509
304963,445224
304963,237206
304963,577720
304963,418460
304963,16348
304963,92306
304963,63934
305031,243321
305031,230267
305031,7670
305048,98222
305048,247420
305048,439217
305048,501128
305057,70727
305057,439398
305057,446424
305057,494438
305057,152869
305057,540165
305098,92356
305098,249496
305098,424642
305098,424644
305098,425643
305098,158816
305098,13048
305098,571310
305098,571316
305304,445169
305409,265466
305409,203738
305409,27225
305409,241848
305428,468395
305428,100998
305454,245922
305454,502188
305454,217349
305454,217350
305454,217351
305454,217352
305454,217353
305454,217354
305454,217355
305454,217357
305454,217358
305454,217359
305454,217361
305468,22850
305488,208317
305488,11165
305520,161518
305629,548725
305629,43343
305629,32817
305629,108691
305629,475470
305661,87696
305661,87718
305661,425845
305661,546179
305661,139860
305661,100495
305661,431037
305668,77175
305668,412049
305668,67161
305685,12336
305693,88148
305693,466100
305734,245367
305734,505297
305734,412144
305753,241146
305753,136712
305768,547082
305785,79551
305785,79552
305785,246274
305785,253484
305785,434180
305785,441454
305785,425607
305785,425928
305785,266685
305785,560677
305785,139253
305785,1050699
305785,28624
305785,32785
305785,210634
305785,11850
305785,573812
305785,573815
305785,1050700
305837,71771
305842,544977
305842,29753
305842,104750
305842,22143
305897,61256
305897,458674
305897,265880
305897,174908
305897,501804
305897,505868
305897,100319
305897,475807
305897,1064567
305897,1083265
305918,171840
305918,501654
305918,31241
305941,13922
306034,1040292
306035,450723
306035,209364
306058,177895
306058,146339
306058,504136
306058,554043
306058,554045
306058,226783
306058,565238
306132,249811
306132,257818
306132,503961
306132,503962
306132,206060
306132,1085742
306275,227568
306314,237157
306338,15781
306443,429482
306477,230854
306477,16677
306477,475557
306503,85412
306503,454949
306503,204505
306503,43019
306503,197289
306576,79552
306576,88472
306576,90616
306576,253059
306576,399657
306576,434180
306576,425928
306576,162921
306576,264656
306576,187934
306576,154254
306576,233689
306576,412271
306576,220549
306576,17322
306576,35331
306576,301768
306576,13689
306576,571281
306576,577216
306576,577232
306576,577269
306576,540089
306576,1050700
306576,578331
306614,62412
306614,570020
306632,27684
306632,31158
306695,440706
306695,442008
306695,492827
306695,170431
306695,499197
306695,17706
306695,67282
306695,564395
306695,564396
306770,103747
306893,58085
306893,410189
306905,18613
306937,452779
306937,452782
306982,169229
306982,139118
306987,435521
306996,521666
306996,242838
307014,182329
307124,488601
307124,495352
307124,559691
307124,577085
307152,520027
307157,243933
307157,478202
307157,110125
307157,551171
307157,566781
307157,21331
307202,50209
307219,249481
307219,150747
307219,503750
307219,504511
307219,504929
307219,125462
307219,47562
307219,569450
307225,234527
307225,201534
307243,74595
307314,446996
307314,449985
307314,34323
307314,302940
307314,1433
307314,76011
307314,1001891
307314,1002500
307314,733
307314,1849
307314,2226
307314,151875
307314,615
307314,1005010
307314,1004997
307314,100953
307314,233239
307314,179944
307314,1411
307314,524578
307314,26505
307314,1489
307323,441874
307323,27054
307347,96760
307347,251339
307347,259248
307347,43722
307347,310349
307347,317141
307368,455256
307368,166705
307393,213013
307425,462797
307449,249608
307449,252571
307449,83288
307449,1063653
307501,510188
307509,577634
307514,134925
307514,21680
307514,566565
307534,425905
307535,63720
307535,420275
307546,252126
307572,458026
307572,548726
307572,497225
307572,1039958
307656,488465
307683,458654
307706,205619
307706,570593
307773,91194
307779,71485
307779,96299
307779,144497
307779,43917
307779,46133
307779,49023
307779,407938
307787,462373
307787,114012
307791,131647
307856,23292
307955,244029
308056,241013
308059,154435
308059,416423
308116,67974
308116,435510
308157,161453
308157,173213
308157,165153
308157,187775
308157,179979
308253,494255
308253,101043
308284,500198
308284,241320
308291,83799
308291,88015
308291,224424
308291,226294
308291,1054248
308291,26080
308291,442678
308291,71243
310463,182141
310463,506540
310463,540722
310480,54039
310480,455779
310480,123786
310758,495376
310910,94149
310910,252028
310910,258667
310910,223652
311321,334936
311338,210017
311338,446296
311338,459527
311402,428113
311842,469360
311842,492363
312107,50528
312261,431030
312286,470690
312286,235395
312560,474467
312580,53981
312702,54539
312735,529032
312736,425611
312736,573890
312760,516392
313063,1050140
313082,27518
313082,136229
313101,547609
313101,56108
313251,407942
313251,114209
313251,251302
313329,205669
313390,231212
313390,220671
313390,210047
313390,561700
313398,71179
313398,57202
313590,82625
313841,58808
1961,75841
1961,86596
1961,251502
1961,521498
1961,254412
1961,43686
1961,408240
1961,510051
1961,452647
1961,499405
1963,91433
1963,35757
106082,211897
200225,415231
200225,1002355
201530,206182
201530,208363
201530,138984
201530,139850
201530,141665
201530,229998
201530,424277
201530,11076
201530,214429
201530,205116
201530,474645
201530,542254
201530,243264
203717,265237
203954,503440
203954,124197
203954,410829
203954,120644
203954,15398
204332,83901
204332,467422
204332,471400
204332,493672
204332,188286
204332,234987
204332,552279
204422,81803
204427,493677
204427,568952
204427,65532
204499,450208
204551,161028
204551,551995
204659,467130
309649,516443
309649,499690
309659,183093
309659,36578
309691,106966
309729,494256
309729,495356
309729,171515
309729,201950
309836,464242
309836,477767
309836,450069
309836,174305
309836,130122
309836,131995
309836,1055923
309836,213491
309836,574720
309900,38323
309916,248984
309933,426620
309954,485812
309954,556729
310054,130284
310054,149946
310054,248359
310054,519524
310079,185775
310083,43492
310083,43492
310149,41128
310177,41358
310177,134758
310195,527493
310230,67501
310230,55054
310230,61648
310230,97472
310230,250432
310230,467435
310230,490206
310230,525519
310230,188734
310230,121260
310301,524807
310301,42235
310335,42393
310338,231683
310378,199129
310427,83089
310427,86554
310427,494226
310427,158822
310427,164573
310427,149900
310427,262432
310427,43347
310433,565011
310446,144552
310446,144554
310545,30756
310737,439382
310739,150740
310792,45130
310830,199705
310903,576151
311021,46713
311094,46965
311105,431636
311163,105881
311313,107882
311328,118332
311420,452077
311533,445317
311533,124077
311564,72405
311564,51041
311564,89237
311564,91333
311564,247408
311564,259959
311564,463617
311564,457006
311564,489352
311564,530848
311564,556895
311564,537591
311564,260631
311564,416273
311564,4749
311564,266728
311564,573520
311564,303206
311564,182359
311564,206219
311564,48652
311564,552405
311931,455531
311931,456774
311931,446409
311931,446410
311931,168488
311931,172249
311931,236459
311931,313048
311931,120634
312044,549364
312180,450797
312180,548012
312180,1044174
312350,553944
312363,510193
312402,1050088
312432,479245
312432,455377
312432,442383
312432,532029
312432,525362
312432,505463
312432,554904
312432,455624
312432,535513
312432,117983
312432,475834
312432,528133
312432,579849
312432,1051122
312495,211631
312624,463546
312624,520761
312624,241280
312624,141115
312624,131632
312624,103067
312724,54925
313012,229995
313050,55862
313190,92645
313190,253121
313190,138106
313190,16706
313190,19413
313203,451540
313203,176067
313203,547363
313203,548230
313303,471333
313303,489028
313303,212488
313448,57397
313571,66579
313571,72852
313571,107194
313571,111356
313571,139088
313618,42954
313735,451489
313735,1050341
313817,95996
313993,214286
314081,71165
314103,88972
314103,435277
314103,468430
314186,60340
314186,90580
314186,395436
314186,188697
314186,566254
105633,1738
105633,1075152
106219,82231
106219,90825
106219,91449
106219,260731
106219,522135
106219,156353
106219,185506
106219,189475
106219,506640
106219,134546
106219,233956
106219,27863
106219,28046
106219,103907
106219,200507
106219,103906
106380,268116
106380,547223
106380,504600
3186,254401
1057646,532498
465309,65198
465309,512176
465309,159727
465309,207458
465309,237873
465309,408301
465309,216266
465309,104727
465309,573128
465309,566568
463785,96890
463785,89260
463785,446202
463785,449538
463785,504062
463785,123893
463785,328172
463785,106065
463785,25328
463785,266253
463785,82385
463785,99455
463785,85808
463785,251969
463785,37558
150665,251976
150665,252458
150665,397455
150665,480199
150665,446635
150665,446640
150665,495177
150665,528151
150665,524780
150665,164953
150665,188563
150665,545696
150665,548116
150665,85606
150665,227887
150665,134915
150665,135703
150665,46869
150665,221990
150665,133381
150665,210627
150665,101566
150665,474257
563289,227898
65026,133528
65026,1064033
65026,454144
65026,567071
65026,445601
65026,1063921
65026,1053421
65026,241856
480742,76987
480742,577120
480742,577121
480742,399288
1064687,1259
1064687,1042365
1064687,1042368
480391,489583
579492,579890
579492,579493
569945,521258
579600,579601
95344,122769
95344,579534
494787,72614
494787,486179
494787,108144
377466,217398
377466,217399
377466,217400
1064238,1059026
458163,458164
458163,1059419
63395,66558
63395,69016
63395,73400
63395,87574
63395,261411
63395,471877
63395,530648
63395,163452
63395,164571
63395,168204
63395,545843
63395,416412
63395,43432
63395,6823
63395,116086
63395,119108
63395,26929
63395,567673
63395,221603
469275,227297
469275,1052094
469275,493795
469275,500048
469275,249852
64587,64849
64587,83478
64587,87688
64587,439201
64587,493833
64587,265546
64587,267216
64587,189522
64587,542658
64587,542659
64587,535156
64587,13576
64587,6973
64587,102761
64587,201322
64587,554727
562955,562966
1039617,541361
523466,532047
508223,1064016
64571,143985
1007260,1065338
505588,1064179
498835,240701
498835,54650
498835,106793
498835,215852
498835,557053
1064132,547552
1064132,547554
1064132,207941
1064132,142433
1064132,142810
1064132,418570
1064132,134751
1064132,134759
1064132,47963
1064132,348803
1064132,30518
1064132,103710
1064132,105335
1064132,202640
1064132,1041740
1064132,425360
1064132,560179
1064132,533596
1064132,547555
1064132,198474
1064132,545121
1064132,179626
1064132,1043859
1064132,161316
1064132,242098
1064132,147053
1064132,197330
1064132,166300
1064132,540146
1064132,188259
1064132,121002
377795,175974
20094,441222
20094,529934
20094,177467
20094,134367
20094,208782
20094,105959
20549,470870
20549,479821
20549,161073
20549,167950
20549,165356
20549,139723
20549,130411
20549,220610
20549,201323
20549,572329
20549,139829
21443,72370
21443,73211
21443,64174
21443,468068
21443,455402
21443,456909
21443,532254
21443,188486
21443,147947
21443,150752
21443,19139
21443,4820
21443,4880
21443,570200
21443,474382
22186,237001
22205,74959
22205,81090
22205,445855
22205,185356
22205,499600
22205,235992
22205,229765
22205,123871
22205,104423
22205,238172
23624,64720
23624,81449
23624,86770
23624,461513
23624,477695
23624,458320
23624,173274
23624,182508
23624,555028
23624,128530
23624,235719
23624,203497
23624,517209
23624,433786
23624,243703
23624,408942
24332,55784
24332,61337
24332,93598
24332,97362
24332,89297
24332,89598
24332,98072
24332,435659
24332,261811
24332,471337
24332,456770
24332,525731
24332,161038
24332,164525
24332,560093
24332,560095
24332,237730
24332,577721
24332,418383
24332,229719
24332,230670
24332,231180
24332,223764
24332,226821
24332,220863
24332,220884
24332,16440
24332,208593
24332,204779
24332,121461
24332,1002925
24332,482931
25448,547726
25448,3305
25448,233731
25448,23947
25894,558823
25894,416206
26252,203398
26672,6064
26700,244132
26700,507069
26886,252498
26886,265561
26886,457247
26886,565629
26886,565630
26904,447298
26904,238609
26904,150417
26904,124170
27223,55844
27223,87693
27223,450719
27223,490033
27223,490034
27223,442523
27223,523583
27223,184757
27223,46766
27223,235023
27223,569365
27223,1059096
120028,442018
120028,450451
120028,168122
120028,106690
120028,23714
120654,55912
120654,59746
120654,93949
120654,95142
120654,425483
120654,471437
120654,163464
120654,164533
120654,257044
120654,555147
120654,127177
120654,122781
120654,44482
120654,48882
120654,223499
120654,112034
120654,116508
120654,104342
120654,104737
120654,1062665
120654,1062666
120654,4279
120654,537887
120969,64339
120969,63039
120969,90491
120969,453190
120969,185731
120969,145817
120969,558730
120969,139908
120969,4654
120969,430026
121067,244475
121067,525605
121067,520566
121067,196404
121067,242525
121067,499676
121067,1064605
121067,238111
121067,496196
121067,37363
121067,229850
121067,30980
121067,23029
121067,121918
121067,567430
121705,27626
121705,7644
121705,117309
121705,534125
121723,73473
121723,97852
121723,452435
121723,241853
121723,187608
121723,135222
121723,7798
121723,111420
121723,23756
121723,25752
4177,64616
4177,64727
4177,68587
4177,239657
4177,241619
4177,553891
4177,559174
4177,139827
4177,495223
4177,227807
4177,228908
4177,133193
4744,426617
4744,456406
314550,61849
314599,224992
314599,103716
314746,61924
314769,265864
314860,494012
314862,108622
314925,472385
315075,416994
315114,62127
315136,465403
315136,520275
315136,209366
315136,564202
315136,1068659
315138,425695
315138,267840
315387,480431
315488,62865
315517,487888
315594,236925
315594,409777
316183,91920
316183,64063
316334,64350
316347,62750
316347,128429
316370,476112
316556,64723
316556,519751
316556,155604
316556,237220
316556,565570
316556,476824
316561,411039
316654,97704
316654,109512
316654,228100
316654,540342
316657,500207
316705,86059
316885,451511
317313,66009
317313,66010
317342,77151
317342,59063
317481,550472
317521,66420
317525,547217
317529,557056
317529,559131
317879,64118
317879,414672
317996,67680
318010,418180
318080,71263
318080,1043699
318148,134661
318148,511070
318151,247570
318151,153471
318465,7654
318576,101325
318580,70836
318580,129378
318580,111025
318580,121856
318580,510365
318728,439087
318728,463627
318728,465829
318728,521548
318728,521698
318728,172976
318728,495639
318728,418810
318728,217876
318728,31806
318728,32361
318728,472674
318728,211753
318728,212541
318803,522156
319250,72640
319393,211956
319568,451330
319568,106998
319573,462491
319573,123516
319573,1049478
319573,579796
319573,563312
319573,566868
319599,189609
319599,128441
319620,550260
319620,550346
319626,467057
319742,441943
319748,530763
319748,105519
319813,453269
319813,266402
319813,138841
319909,74401
319974,102689
320244,75882
320406,78519
320459,462371
320486,531618
320486,242407
320486,130123
320707,247127
320813,81319
320813,89590
320813,98169
320813,518636
320813,460060
320813,164572
320813,197367
320813,175672
320813,179180
320813,255142
320813,502729
320813,503978
320813,542959
320813,206303
320813,1050192
320813,228006
320813,231712
320813,223436
320813,131073
320813,131075
320813,35148
320813,209147
320813,10959
320813,216551
320813,20630
320813,25149
320813,1055146
320813,1039918
320873,81761
320873,524351
321071,141086
321251,1002429
321252,84112
321252,135876
321282,87285
321284,83872
321284,84288
321284,498678
321342,249854
321342,1052581
321342,232965
321342,118232
321342,102957
321342,23105
321362,152693
321362,216575
321362,511070
321415,394332
321656,457518
321656,121592
321660,128007
321660,549602
321675,71823
321675,170686
321675,500502
321675,555943
321675,124198
321675,18781
321675,108707
321940,521818
322016,424645
322016,481207
322016,453355
322124,163133
322124,129135
322124,210985
322247,470475
322317,81199
322348,441947
322389,62739
322389,63277
322389,90502
322397,208569
322416,556399
322511,105050
322559,71300
322559,90267
322559,90934
322559,1057792
322589,91121
322700,192566
322700,185023
322700,189390
322700,256306
322700,134131
322700,134132
322700,131656
322700,430392
322700,1007209
322906,305750
322906,1051276
322959,93234
322997,247959
323000,246977
323073,167383
323073,113863
323073,573129
323073,566568
323152,94417
323194,94669
323305,454904
323305,414521
323305,430985
323520,469797
323520,455293
323520,455514
323572,55388
323572,502093
323572,502094
323839,127995
323938,98288
323938,469553
323938,557650
323992,154759
323994,73491
323994,230441
324210,441416
324242,579010
324244,71199
324244,260903
324244,527725
324244,202875
324262,135702
324262,100328
324371,96372
324371,46186
324371,431564
324413,101065
329139,161474
329139,240586
329139,254284
329139,127972
329139,227670
329139,13737
329139,119120
329139,474559
329376,51042
329376,97351
329376,494971
329376,124719
329376,410794
329620,453975
329736,100473
329810,522613
329810,552946
329810,115666
329810,320713
329817,250021
329903,441137
329903,411085
329903,13026
329903,211088
329903,15041
329903,562536
330042,219854
330044,502195
330056,1039948
330064,81450
330064,197412
330148,228865
330148,228870
330737,413409
330737,215587
330867,226162
330935,474465
330936,1066873
330936,532540
330936,462661
330936,202595
331012,128001
331316,1063177
331316,571150
331401,1041151
331417,566256
331501,463630
331515,431604
331521,565585
331566,483641
331576,87897
331895,490501
332252,267305
332252,545378
332252,1076422
332346,235758
332346,332466
332346,540300
332703,134762
332703,1003853
332738,128703
332738,222075
332738,203264
332738,565369
332738,99329
332738,561658
332738,446940
332738,153090
332738,54287
332738,522495
332738,148445
332738,68720
332823,149205
332860,8554
332949,495353
332983,159418
333067,136158
333297,440338
333297,424621
333379,494906
333725,160083
333769,480239
334005,138658
334431,572340
334437,425097
334437,425742
334437,445372
334516,439576
334580,100118
334580,1041578
334989,136581
335114,19472
13192,553325
13192,136003
13192,418878
13192,212237
13192,1064594
13192,110081
13192,494773
13192,88677
13192,173859
13192,547607
13192,255408
13192,556871
13192,173462
13192,4565
335634,494443
335634,473367
335654,416913
335654,356833
14059,458695
14059,520988
14059,193568
335932,144175
14122,253048
336271,412249
336942,444120
336942,529170
336942,189423
336942,536089
336942,417753
336942,1005452
15325,66276
15325,74586
15325,95238
15325,441901
15325,425741
15325,481469
15325,494229
15325,505281
15325,233220
15325,105216
15325,118340
337061,1812
569214,1079402
569575,545611
569575,6620
570023,265399
570023,399947
570208,452982
570344,417959
570429,430062
570549,527313
571022,571026
571337,460156
571337,149705
572076,1071844
572486,1041845
572814,571323
572879,411052
576434,556380
576434,537686
576434,221915
576435,243577
576587,263762
577236,105590
577239,520908
577239,257234
577239,578353
577239,496945
577239,570547
577239,564197
577435,1002471
577435,1001987
577435,1002281
577435,1063782
577435,1002081
577435,1001885
577435,1001996
577435,1002314
577435,1002425
577435,1002114
577435,1002302
577435,1048419
577435,1049920
577435,1002129
577435,1002431
577435,1002304
577435,1005906
577435,1007172
577435,1001968
577435,1048384
577435,1002295
577435,1062942
577435,1002253
577435,1029895
577435,1001887
577435,1001893
577435,1001896
577435,1001897
577435,1001898
577435,1001899
577435,1001902
577435,1001904
577435,1001906
577435,1001911
577435,1001917
577435,1001919
577435,1001937
577435,1001939
577435,1001940
577435,1001943
577435,1001944
577435,1001951
577435,1001965
577435,1001973
577435,1001978
577435,1001981
577435,1001989
577435,1001991
577435,1001997
577435,1001998
577435,1001999
577435,1002005
577435,1002012
577435,1002014
577435,1002015
577435,1002018
577435,1002026
577435,1002030
577435,1002034
577435,1002035
577435,1002039
577435,1002040
577435,1002042
577435,1002046
577435,1002055
577435,1002056
577435,1002059
577435,1002065
577435,1002069
577435,1002080
577435,1002083
577435,1002086
577435,1002088
577435,1002094
577435,1002109
577435,1002110
577435,1002111
577435,1002112
577435,1002113
577435,1002115
577435,1002118
577435,1002127
577435,1002131
577435,1002139
577435,1002142
577435,1002143
577435,1002146
577435,1002147
577435,1002148
577435,1002149
577435,1002150
577435,1002156
577435,1002158
577435,1002165
577435,1002172
577435,1002192
577435,1002193
577435,1002210
577435,1002213
577435,1002216
577435,1002223
577435,1002224
577435,1002241
577435,1002245
577435,1002260
577435,1002261
577435,1002283
577435,1002288
577435,1002293
577435,1002305
577435,1002338
577435,1002363
577435,1002377
577435,1002382
577435,1002385
577435,1002393
577435,1002417
577435,1002436
577435,1002451
577435,1002477
577435,1004624
577435,1005357
577435,1005358
577435,1005364
577435,1005986
577435,1006216
577435,1006448
577435,1039890
577435,1007171
577435,1054882
577435,1002097
577435,1002009
577435,1002211
577435,1002099
577435,1001993
577435,1002420
577435,1058695
577435,1058767
577435,1043115
577435,1043104
577435,1050036
577435,51955
577435,1031200
577435,1031210
577435,1031211
577435,1007415
577435,1006144
577435,1066619
577435,1002262
577435,1002102
577435,1002240
577435,1002486
577435,1002267
577435,1005372
577435,1002487
577435,1002289
577435,1002290
577435,1002446
577435,1063155
577435,1002483
577435,1001932
577435,1002362
577435,1002219
577435,1059271
577435,1002488
577435,1043513
577435,1002501
577435,1002484
577435,1002485
577435,1002494
577435,1002422
577435,1050333
577435,1070754
577435,1002474
577435,1001891
577435,1002258
577435,1041338
577435,1002141
577435,1002117
577435,1005359
577435,1031212
577435,1002493
577435,1005367
577435,1070358
577435,1052497
577435,1002116
577435,1002504
577435,1002391
577435,1002388
577435,1002452
577435,1041039
577435,1002285
577435,1002124
577435,1002457
577435,1001975
577435,1072975
577435,1005392
577435,1001895
577435,1074829
577435,1002243
577435,1002257
577435,509652
577435,1007011
577435,1001948
577435,1001949
577435,1002440
577435,1001907
577435,1007010
577435,1001950
577435,1062221
577435,1006139
577435,1005365
577435,1002160
577435,1002340
577435,1002432
577435,1002368
577435,1002336
577435,1002383
577435,1002155
577435,1002384
577435,1002450
577435,1002132
577435,1002369
577435,1002125
577435,1002439
577435,1002163
577435,1001922
577435,1078361
577435,1002177
577435,13094
577435,211916
577435,1002353
577435,1002153
577435,1002164
577435,1002209
577435,1002454
577435,1002220
577435,1002170
577435,1002145
577435,1002126
577435,1002184
577435,1001900
577435,1001909
577435,1002437
577435,1002138
577435,1001954
577435,1001961
577435,1002416
577435,1002328
577435,1001903
577435,1002499
577435,615
577435,578144
577435,1002418
577435,1008489
577435,1002185
577435,1081569
577435,1041205
577435,1001759
577435,1002392
577435,1002468
577435,1001888
577435,1001928
577435,31070
577435,1001770
577435,1002344
577435,480788
577435,1002370
577435,1002480
577435,1002357
577435,1002408
577435,1002433
577435,1002361
577435,1002354
577435,1002442
577435,1002334
577435,1002371
577435,1002318
577435,1002394
577435,1002423
577435,1002498
577435,1002161
577435,1002339
577435,1040751
577435,1002355
577435,1084553
577435,1063660
577435,1002194
577435,1001983
577435,1002365
577435,1043256
577435,1002428
577435,1057473
577435,1002503
577435,1002492
577435,1002469
577435,1001921
577435,1002447
577435,1002453
577435,206518
577435,1001883
577435,1002079
577435,1002496
577435,1001956
577435,1001920
577435,1063683
577435,1063671
577435,1063690
577435,1063664
577435,1063663
577435,1001908
